timestamp;energy
08.12.2017 6:00;135,600508
08.12.2017 7:00;146,400549
08.12.2017 8:00;162,900611
08.12.2017 9:00;156,300586
08.12.2017 10:00;145,500545
08.12.2017 11:00;154,500579
08.12.2017 12:00;151,95057
08.12.2017 13:00;138,900521
08.12.2017 14:00;135,750509
08.12.2017 15:00;154,80058
08.12.2017 16:00;142,950536
08.12.2017 17:00;155,850584
08.12.2017 18:00;143,550538
08.12.2017 19:00;151,200567
08.12.2017 20:00;150,600565
08.12.2017 21:00;154,200578
08.12.2017 22:00;136,500512
08.12.2017 23:00;137,700516
09.12.2017 0:00;138,450519
09.12.2017 1:00;146,250548
09.12.2017 2:00;162,000607
09.12.2017 3:00;150,300563
09.12.2017 4:00;134,550504
09.12.2017 5:00;129,450485
09.12.2017 6:00;144,900543
09.12.2017 7:00;151,050566
09.12.2017 8:00;185,250694
09.12.2017 9:00;178,950671
09.12.2017 10:00;145,800547
09.12.2017 11:00;156,600587
09.12.2017 12:00;146,85055
09.12.2017 13:00;149,100559
09.12.2017 14:00;155,400582
09.12.2017 15:00;162,900611
09.12.2017 16:00;158,550594
09.12.2017 17:00;154,950581
09.12.2017 18:00;146,400549
09.12.2017 19:00;141,45053
09.12.2017 20:00;139,050521
09.12.2017 21:00;161,250604
09.12.2017 22:00;136,950513
09.12.2017 23:00;131,250492
10.12.2017 0:00;143,550538
10.12.2017 1:00;147,750554
10.12.2017 2:00;168,450631
10.12.2017 3:00;163,950615
10.12.2017 4:00;160,0506
10.12.2017 5:00;327,301227
10.12.2017 6:00;34,500129
10.12.2017 7:00;35,250132
10.12.2017 8:00;32,10012
10.12.2017 9:00;29,850112
10.12.2017 10:00;30,600115
10.12.2017 11:00;25,200095
10.12.2017 12:00;22,950086
10.12.2017 13:00;18,300069
10.12.2017 14:00;26,5501
10.12.2017 15:00;19,950075
10.12.2017 16:00;32,250121
10.12.2017 17:00;37,50014
10.12.2017 18:00;30,300114
10.12.2017 19:00;40,05015
10.12.2017 20:00;31,650119
10.12.2017 21:00;32,550122
10.12.2017 22:00;2,100008
10.12.2017 23:00;188,850708
11.12.2017 0:00;168,15063
11.12.2017 1:00;167,700629
11.12.2017 2:00;172,200645
11.12.2017 3:00;171,600643
11.12.2017 4:00;191,850719
11.12.2017 5:00;132,600497
11.12.2017 6:00;43,650164
11.12.2017 7:00;20,250076
11.12.2017 8:00;23,850089
11.12.2017 9:00;21,150079
11.12.2017 10:00;19,350073
11.12.2017 11:00;25,050094
11.12.2017 12:00;23,250087
11.12.2017 13:00;28,050105
11.12.2017 14:00;14,250053
11.12.2017 15:00;29,100109
11.12.2017 16:00;23,400088
11.12.2017 17:00;42,60016
11.12.2017 18:00;24,300091
11.12.2017 19:00;36,450137
11.12.2017 20:00;42,900161
11.12.2017 21:00;28,500107
11.12.2017 22:00;4,650017
11.12.2017 23:00;179,700674
12.12.2017 0:00;149,700561
12.12.2017 1:00;161,100604
12.12.2017 2:00;171,600643
12.12.2017 3:00;161,550606
12.12.2017 4:00;186,300698
12.12.2017 5:00;126,750475
12.12.2017 6:00;37,800142
12.12.2017 7:00;19,050071
12.12.2017 8:00;31,050116
12.12.2017 9:00;25,800097
12.12.2017 10:00;20,250076
12.12.2017 11:00;36,300136
12.12.2017 12:00;24,00009
12.12.2017 13:00;19,650074
12.12.2017 14:00;26,250098
12.12.2017 15:00;20,250076
12.12.2017 16:00;28,650107
12.12.2017 17:00;34,200128
12.12.2017 18:00;42,450159
12.12.2017 19:00;21,600081
12.12.2017 20:00;39,000146
12.12.2017 21:00;31,500118
12.12.2017 22:00;8,700033
12.12.2017 23:00;177,300665
13.12.2017 0:00;155,100581
13.12.2017 1:00;174,450654
13.12.2017 2:00;176,10066
13.12.2017 3:00;156,000585
13.12.2017 4:00;155,100581
13.12.2017 5:00;141,45053
13.12.2017 6:00;155,550583
13.12.2017 7:00;159,150597
13.12.2017 8:00;158,850595
13.12.2017 9:00;153,900577
13.12.2017 10:00;167,850629
13.12.2017 11:00;159,150597
13.12.2017 12:00;159,600598
13.12.2017 13:00;150,000562
13.12.2017 14:00;150,300563
13.12.2017 15:00;154,050577
13.12.2017 16:00;149,550561
13.12.2017 17:00;162,000607
13.12.2017 18:00;157,650591
13.12.2017 19:00;156,300586
13.12.2017 20:00;145,050544
13.12.2017 21:00;169,950637
13.12.2017 22:00;147,750554
13.12.2017 23:00;144,600542
14.12.2017 0:00;147,150552
14.12.2017 1:00;164,400616
14.12.2017 2:00;163,950615
14.12.2017 3:00;144,450541
14.12.2017 4:00;139,500523
14.12.2017 5:00;142,200533
14.12.2017 6:00;146,85055
14.12.2017 7:00;153,150574
14.12.2017 8:00;151,800569
14.12.2017 9:00;154,500579
14.12.2017 10:00;166,650625
14.12.2017 11:00;154,500579
14.12.2017 12:00;155,850584
14.12.2017 13:00;136,950513
14.12.2017 14:00;159,750599
14.12.2017 15:00;138,150518
14.12.2017 16:00;150,750565
14.12.2017 17:00;154,500579
14.12.2017 18:00;164,850618
14.12.2017 19:00;140,550527
14.12.2017 20:00;154,500579
14.12.2017 21:00;164,400616
14.12.2017 22:00;139,650523
14.12.2017 23:00;142,800535
